obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.2376607648382323e+18,131.077968802826,30.6345132592146,19.41857,19.18975,18.98144,18.85831,18.30405,3560,301,4,159,1.174439620521154e+19,QSO,0.3635357,10431,58137,488
1.23766196635861e+18,191.847070731004,41.5204254348609,20.24762,18.81455,17.80816,17.38869,17.09766,3840,301,2,209,9.44069173561133e+18,GALAXY,0.2257782,8385,57511,76
1.23767370504405e+18,123.324936397169,42.1260626129437,22.07975,21.99697,21.52514,21.55426,21.43339,6573,301,3,254,9.336228507930612e+18,QSO,1.090161,8292,57373,969
1.2376794404257797e+18,36.4593416547241,-5.55160477131634,21.99061,22.94884,22.29299,22.33779,21.62652,7908,301,6,98,9.152576248962372e+18,GALAXY,1.082731,8129,56947,494
1.237662337325532e+18,232.870154161955,36.9583778659072,23.26487,20.87753,20.39191,19.99815,19.75439,3926,301,5,43,5.604997568612555e+18,QSO,3.155665,4978,56036,974
1.237667142861128e+18,126.619561709036,18.9108479977808,21.18325,18.91836,17.70768,17.21386,16.79564,5045,301,4,105,2.559308264311384e+18,GALAXY,0.1604241,2273,53709,501
1.2376637890234947e+18,109.813052195245,41.1467902028876,18.1173,16.78572,16.21182,15.92975,15.75257,4264,301,5,28,2.0987555472631665e+18,GALAXY,0.02765727,1864,53313,284
1.2376602419258982e+18,53.6155324109657,0.851356375166726,24.18734,23.25383,21.41646,20.29076,19.66437,3438,301,6,158,1.70811335320695e+18,STAR,0.0001038341,1517,52934,448
1.237655499204e+18,209.823715915242,-1.86277114765954,22.70521,19.63317,19.20514,19.09261,19.09353,2334,301,4,93,4.5500079040996536e+18,QSO,3.090949,4041,55361,896
1.2376653309166884e+18,159.806526074326,30.5694653390166,24.52173,22.65607,21.23833,19.15785,18.08844,4623,301,5,27,1.178945281724438e+19,STAR,-9.494291e-05,10471,58132,563
1.2376623067350958e+18,236.763719353157,29.7230324761666,19.91016,17.78109,16.79075,16.3371,15.93624,3919,301,4,214,1.5651188458473656e+18,GALAXY,0.09670313,1390,53142,429
1.2376623019054203e+18,235.04748597746,39.7752776366998,18.9046,17.97355,17.71139,17.63591,17.60275,3918,301,3,247,9.589297610562492e+18,STAR,-0.0002054687,8517,57899,29
1.2376788546961418e+18,320.034478859585,7.08828207118479,23.78897,22.23813,20.56428,19.5313,19.06285,7772,301,3,45,4.5959611680494945e+18,GALAXY,0.5091175,4082,55367,137
1.2376609618642207e+18,134.483161179042,32.3488931069608,19.75649,17.77921,16.69449,16.12476,15.67522,3606,301,3,73,1.4310608878122043e+18,GALAXY,0.06529135,1271,52974,153
1.2376583032799887e+18,164.435728502133,58.3079731190758,22.55986,22.29792,21.97465,21.63728,21.32639,2987,301,3,81,9.214479311398263e+18,QSO,0.8388064,8184,57426,416
1.2376637852776527e+18,14.8437160787307,1.00280196477612,19.43963,18.5745,18.27908,18.19233,18.15489,4263,301,6,215,3.50392236157132e+18,STAR,-0.0007804183,3112,54802,443
1.2376619599047562e+18,199.909520319859,52.4522184171569,24.15688,21.30579,19.56731,18.71007,18.16437,3838,301,6,35,7.608935307040544e+18,GALAXY,0.4999517,6758,56415,377
1.2376802774089733e+18,4.02115817334305,27.9536556454813,23.13895,22.6288,20.79516,19.61654,19.04102,8103,301,5,120,7.066386239667329e+18,GALAXY,0.5514295,6276,56269,867
1.2376682965977664e+18,195.261509913927,18.605093254297,19.06923,17.77336,17.02199,16.58214,16.26137,5314,301,1,121,2.9453795205484646e+18,GALAXY,0.08076251,2616,54499,92
1.2376664068478075e+18,36.5051737447395,-1.02022080380533,20.62857,18.79157,17.62391,17.14811,16.7937,4874,301,1,665,4.5712941242544326e+17,GALAXY,0.1595171,406,51876,51
1.2376802425235052e+18,358.553660709885,-7.26744156473176,23.26913,22.10533,20.09409,19.27664,18.77451,8095,301,4,290,8.046948581498968e+18,GALAXY,0.4413349,7147,56574,516
1.237666215678903e+18,16.8384932680533,10.6695275204067,22.70519,25.36911,21.48322,20.46386,19.7937,4829,301,5,11,1.2457163693804e+19,GALAXY,0.7662205,11064,58430,753
1.237678920217592e+18,30.2431744918289,11.9030059776367,23.58661,22.97381,21.3012,19.31448,18.27965,7787,301,5,399,1.2472738001251e+19,STAR,2.681706e-05,11078,58437,68
1.237646796522064e+18,110.095722455598,-0.436764736343078,19.38465,18.23036,17.79177,17.63572,17.57832,308,301,2,25,8.388036882127411e+18,STAR,0.0001363669,7450,56722,300
1.237664674325e+18,191.233458485948,38.2509774816607,18.18054,17.08898,17.13159,17.2047,17.25753,4470,301,6,49,2.2395139340401644e+18,STAR,-0.0004606805,1989,53772,360
1.2376528991554765e+18,41.737011765259,-9.16424231894497,18.71604,17.79869,17.50792,17.39799,17.37788,1729,301,1,357,7.945498293190285e+18,STAR,0.0004553469,7057,56593,82
1.2376623051226483e+18,231.802317204102,30.7611986186166,24.31761,20.82745,19.13981,18.46384,18.07411,3919,301,1,186,1.859005664601336e+18,GALAXY,0.3755,1651,53442,527
1.2376672099824443e+18,159.053462250837,26.1800528486831,22.61739,22.37301,21.8947,21.0531,21.09891,5061,301,1,295,1.0136739220456495e+19,GALAXY,0.8124676,9003,57488,954
1.2376607653722854e+18,124.882223623035,27.0946018498874,22.46334,21.84218,21.88602,21.71698,20.83307,3560,301,5,116,5.018141480637979e+18,QSO,2.116201,4457,55858,20
1.237663916271862e+18,135.371086099875,62.9199207105986,22.96725,20.67177,19.06561,18.3659,17.88499,4294,301,2,180,2.112225133769812e+18,GALAXY,0.3144882,1876,54464,134
1.237661361842685e+18,225.213764222593,39.8477213888513,26.46054,23.50493,22.00378,20.52845,19.56662,3699,301,4,220,9.563455775436986e+18,GALAXY,0.8338461,8494,57104,225
1.2376709648555715e+18,156.290811244433,17.3542734977177,23.64333,22.82032,20.92208,19.67022,19.15739,5935,301,3,264,6.009193710201625e+18,GALAXY,0.590185,5337,55987,967
1.2376619668893207e+18,172.907765268966,41.5493435212522,20.46257,20.2613,20.14232,20.04654,20.06521,3840,301,3,115,9.42280405481032e+18,QSO,1.665791,8369,57451,537
1.2376613607635686e+18,209.642932471748,43.9628357036178,23.39828,21.00214,19.20944,18.51001,18.06252,3699,301,2,138,7.463647763852712e+18,GALAXY,0.3983497,6629,56365,208
1.237655504572187e+18,257.844460895488,34.4497190844677,20.05329,19.64283,19.63816,19.56889,19.30899,2335,301,6,85,5.621877815878376e+18,QSO,2.120622,4993,55738,944
1.2376805050390292e+18,330.994261029772,30.840198691141,21.76532,21.59927,21.3048,20.89502,20.80955,8156,301,5,71,8.677572119490745e+18,QSO,1.444349,7707,57663,951
1.237665127465681e+18,172.640253116944,33.5703577730502,18.23355,16.83151,16.44484,16.27473,16.12223,4576,301,2,379,2.364399212512176e+18,GALAXY,0.03447077,2100,53713,34
1.2376671434048148e+18,141.795126000595,25.6178227180082,24.43837,22.81289,22.29268,21.37894,20.91031,5045,301,5,209,1.0835809543499567e+19,GALAXY,0.8157241,9624,57814,541
1.237670964850393e+18,144.090386217523,15.1554627913218,22.36835,19.66575,18.18903,17.62564,17.27896,5935,301,3,185,5.984338425071032e+18,GALAXY,0.2513937,5315,55978,656
1.2376802768727575e+18,5.80041975558947,27.5027945963088,20.57121,19.08232,17.7222,17.16407,16.78711,8103,301,4,130,7.070827721937672e+18,GALAXY,0.2161019,6280,56570,641
1.237670963776389e+18,143.764456734641,14.1769215093982,18.30137,17.34235,16.96992,16.77662,16.7424,5935,301,1,181,3.5984176899341435e+18,STAR,0.001019978,3196,54834,151
1.2376648804898573e+18,149.353107726333,33.2355967283331,21.61005,21.17406,20.69196,20.53953,20.58926,4518,301,6,147,3.330524150996429e+18,GALAXY,0.5299365,2958,54552,408
1.237661971726598e+18,194.550701629892,7.59557911849752,19.44064,18.04133,17.22721,16.77599,16.45007,3841,301,4,198,2.0177759821774456e+18,GALAXY,0.1261456,1792,54270,594
1.237655472893723e+18,246.702621661711,41.6636632468257,19.09064,18.16208,17.84084,17.68876,17.60136,2328,301,3,38,9.188575091989156e+17,GALAXY,0.02734885,816,52379,448
1.2376536518384023e+18,8.15117768423715,14.9231813238595,20.91494,18.695,17.77902,17.39362,17.17115,1904,301,3,203,3.5275093596701737e+18,STAR,-8.158213e-05,3133,54789,236
1.237665129623716e+18,201.737364226911,34.7118426854667,21.63022,20.17213,18.97586,18.42877,18.11964,4576,301,6,540,1.1545249366978875e+19,GALAXY,0.1888781,10254,58514,988
1.2376623035245537e+18,253.255101766058,27.3546549107264,22.84091,22.57516,20.91916,19.85554,19.27015,3918,301,6,377,4.712154260049254e+18,GALAXY,0.5377271,4185,55469,957
1.2376662151514688e+18,19.9073952530611,32.1075954010203,22.05195,20.25196,19.55333,19.22075,19.10099,4829,301,4,155,8.69759780795006e+18,STAR,-0.0002690003,7725,58158,76
1.237680276872823e+18,5.89152300821968,27.5427298776938,24.13157,20.88035,20.32745,20.0606,19.93439,8103,301,4,131,7.070833219495811e+18,STAR,-0.0005257951,6280,56570,661
1.2376654415132104e+18,188.102734527856,29.6438987155967,24.94805,21.85035,20.15435,19.04414,18.47762,4649,301,3,44,7.289108264352242e+18,GALAXY,0.5653936,6474,56362,117
1.2376546063954744e+18,150.880031140543,4.87368668266211,22.33767,21.74014,20.67626,19.84993,19.52213,2126,301,5,212,5.404532678417734e+18,GALAXY,0.6578612,4800,55674,775
1.2376582034462474e+18,213.157184584534,45.5169590844798,19.0621,17.09598,16.05531,15.59958,15.25541,2964,301,1,451,1.4479317900512727e+18,GALAXY,0.134609,1286,52725,89
1.2376517540014986e+18,159.79911583663,2.47077480930935,24.53973,21.56603,19.71336,18.88914,18.39834,1462,301,4,230,5.330233454578915e+18,GALAXY,0.4605085,4734,55646,812
1.237661387604886e+18,213.873937636395,54.3165900265955,22.83775,22.53954,21.98499,21.14465,21.68752,3705,301,4,104,7.80378470994807e+18,GALAXY,0.7804685,6931,56388,627
1.237662698116548e+18,250.398999154441,18.2916625056435,25.36561,21.96418,20.57617,19.69223,19.12147,4010,301,5,253,4.573480553576421e+18,GALAXY,0.5209325,4062,55383,273
1.23766481767465e+18,176.733623816389,36.2952430406341,24.86399,22.3654,20.80295,19.65356,19.03612,4504,301,1,127,5.238858265472031e+18,GALAXY,0.6000954,4653,55622,167
1.2376575940727276e+18,117.992512391212,30.6161502465795,21.0354,20.09059,19.94,19.90633,19.63745,2822,301,2,69,1.15866795079403e+19,QSO,2.272274,10291,58101,158
1.2376683545756308e+18,262.209390492779,36.9796391320866,24.16601,22.66946,21.93689,20.64946,19.70844,5327,301,5,57,1.2073272505101736e+19,STAR,-0.0001514884,10723,58287,901
1.2376648778022915e+18,142.448056527549,28.4538396050808,25.46388,23.06819,21.37757,20.1734,19.59346,4518,301,1,98,6.525869622071417e+18,GALAXY,0.7246649,5796,56274,559
1.2376623373344448e+18,251.403080080297,24.347069002072,22.95764,22.13408,21.94181,22.01634,21.78391,3926,301,5,179,4.713038546000435e+18,QSO,2.569406,4186,55691,78
1.237679503256453e+18,27.2601394499943,18.3618955552867,22.00335,21.13725,20.75776,20.5974,19.82168,7923,301,3,354,5.762511951684196e+18,QSO,2.237561,5118,55830,568
1.237661360760161e+18,199.053088516183,45.9356587853032,22.58406,20.28209,18.53706,17.89516,17.53795,3699,301,2,86,1.6449846203677676e+18,GALAXY,0.3778455,1461,53062,163
1.2376654431272965e+18,197.45965672566,30.4069524645081,21.81744,20.56845,19.25106,18.75151,18.40219,4649,301,6,97,7.303772176053982e+18,QSO,0.3685204,6487,56362,216
1.23766391626603e+18,120.495538906997,52.1729433939992,21.93491,22.01855,20.91159,20.16697,19.32552,4294,301,2,91,8.219191753145865e+18,QSO,1.270533,7300,56707,445
1.237671124304921e+18,152.107224651852,14.9335399278837,23.4473,22.34622,21.96567,21.13419,20.60584,5972,301,4,244,1.0782945848600056e+19,GALAXY,0.2769568,9577,57786,736
1.237679322309198e+18,0.0448045626107501,-5.72222293605288,20.92855,20.32347,20.22213,20.23616,19.82034,7881,301,2,22,7.919670214811475e+18,QSO,0.7526893,7034,56564,328
1.237665582717142e+18,251.355825719163,50.2415935878938,22.70051,21.68865,21.24817,20.89559,20.619,4682,301,2,149,9.069191490161629e+18,QSO,0.9026533,8055,57187,246
1.23765762897268e+18,126.645428604672,33.9314263506281,23.11427,22.19199,20.6157,19.64896,19.16372,2830,301,3,120,5.00144786500199e+18,GALAXY,0.5918089,4442,55532,729
1.2376711226832333e+18,127.042354724398,8.31667808243566,23.1786,21.48409,21.16158,21.33057,21.08873,5972,301,1,75,5.478800569413163e+18,QSO,1.313948,4866,55895,624
1.237656242241667e+18,350.187670334591,14.6553984662295,20.73212,18.71075,17.47533,16.9428,16.53359,2507,301,4,220,8.378405425145713e+17,GALAXY,0.1493106,744,52251,622
1.2376613607614065e+18,203.079963075011,45.3988046044383,26.09894,23.56225,22.31132,21.13856,19.94755,3699,301,2,105,8.339598173082507e+18,GALAXY,0.9222606,7407,56772,209
1.2376613876126195e+18,236.852259206489,44.5442415959155,22.42451,21.76639,21.58078,21.51051,21.26545,3705,301,4,222,9.579335759430963e+18,STAR,-0.0003589844,8508,57845,652
1.2376786174323594e+18,33.1567995983073,0.949031032141961,22.53723,22.2875,21.97659,21.22189,20.98186,7717,301,1,551,1.0610526212903426e+19,QSO,0.8316248,9424,58104,165
1.2376802768691535e+18,356.445196120768,27.4093403672036,23.41732,22.53467,20.99889,19.95595,19.81753,8103,301,4,75,7.33661486676e+18,GALAXY,0.5237144,6516,56571,913
1.2376663016324467e+18,57.4541071902277,0.732810186849899,23.1641,21.1839,19.52855,18.86164,18.35448,4849,301,5,838,1.8387287385907136e+18,GALAXY,0.2688426,1633,52998,488
1.2376785980896707e+18,358.082669904784,3.13053598952286,17.48867,16.58697,16.24329,16.11341,16.06072,7712,301,5,317,4.816796156658211e+18,STAR,-0.001140358,4278,55505,714
1.237664295832388e+18,200.337772429241,39.806228533156,25.01369,23.0815,22.01852,20.605,19.88499,4382,301,5,70,9.958734346491023e+18,STAR,-0.0001490302,8845,58159,544
1.2376613559273393e+18,164.051274849792,44.4466747776202,18.23718,16.90639,16.38366,16.18677,16.06823,3698,301,1,71,1.614544640801794e+18,GALAXY,0.03680935,1434,53053,15
1.237680305868505e+18,355.384887752141,26.7026870882624,19.58909,17.74908,16.7319,16.22225,15.82004,8110,301,2,202,7.33655576801e+18,GALAXY,0.09606691,6516,56571,698
1.237654383591228e+18,145.150381217174,57.0491108152077,22.93665,21.203,20.48437,20.52276,20.64381,2074,301,6,169,6.434623632409123e+18,QSO,2.92003,5715,56657,384
1.2376786619795377e+18,42.7234032665934,4.13526287364396,23.00673,21.94414,20.77843,19.88274,19.66586,7727,301,4,351,4.792003543371635e+18,GALAXY,0.6027762,4256,55477,631
1.237678920203371e+18,356.99091494817,12.8896670863235,21.88866,21.75859,21.93631,21.91481,21.27812,7787,301,5,182,6.924540167337564e+18,QSO,2.041154,6150,56187,930
1.237667211579687e+18,127.507030473467,17.259850307378,15.18891,14.08362,13.59368,13.30383,13.11687,5061,301,4,91,2.5591779721834926e+18,GALAXY,0.006960297,2273,53709,27
1.2376802838530624e+18,32.0936213851168,26.150369336533,21.14549,18.33507,17.19892,16.78078,16.55437,8105,301,1,145,6.415609216162355e+18,STAR,0.0001526095,5698,55947,842
1.237667735057793e+18,214.36151658101,19.738543126379,19.86498,18.42456,17.48386,17.03582,16.71478,5183,301,3,533,3.1222271703536374e+18,GALAXY,0.1745677,2773,54533,388
1.2376683320339333e+18,233.94526956968,11.6309862215751,18.34182,17.41878,17.16699,17.0844,17.04588,5322,301,3,162,3.1007460067660534e+18,STAR,-0.0006036952,2754,54240,64
1.2376785964690967e+18,335.380249688099,1.72008292141437,21.15881,21.01185,20.71532,20.25028,20.23396,7712,301,2,165,1.0322473132380936e+19,QSO,1.741147,9168,58067,810
1.2376637831190948e+18,349.594077239493,-0.778509198172851,26.16909,23.69775,22.19168,21.01094,19.92019,4263,301,2,46,1.0307761391520731e+19,GALAXY,0.8591464,9155,58043,537
1.237652947453018e+18,2.55928222020147,-10.1459819110854,18.92919,16.97536,16.07895,15.64174,15.30529,1740,301,3,39,7.330026567164499e+17,GALAXY,0.06735073,651,52141,152
1.2376786619608596e+18,359.93431176686,5.07450110917786,20.19804,18.50633,17.38606,16.83348,16.40983,7727,301,4,66,4.81570021846e+18,GALAXY,0.1702011,4277,55506,823
1.2376640939780997e+18,141.3289424284,31.9445997748377,23.57119,23.21981,22.68514,21.629,22.44256,4335,301,5,210,1.1753480370615767e+19,GALAXY,1.28922,10439,58157,768
1.2376802752586716e+18,356.957077581664,26.1640157284341,22.64959,24.0006,21.77485,20.68277,19.88556,8103,301,1,77,8.666153139987305e+18,GALAXY,0.5612566,7697,57574,369
1.2376609355545316e+18,133.718947075095,55.804317231062,19.41693,18.06008,17.28658,16.86735,16.60587,3600,301,2,27,5.044441469503672e+17,GALAXY,0.1193378,448,51900,149
1.2376593464159767e+18,200.126770614034,6.67837277238059,20.5645,18.43045,17.64918,17.17095,16.86393,3230,301,2,17,2.0255814032440955e+18,GALAXY,0.08460043,1799,53556,318
1.2376717674699164e+18,264.023442550356,63.6378061697846,17.06778,15.96853,15.70561,15.61208,15.6141,6122,301,2,147,2.8721872313998643e+18,STAR,-8.316847e-05,2551,54552,60
1.2376664084596657e+18,39.4142288716497,0.238750330366967,21.4575,21.42652,21.39729,21.00062,21.16517,4874,301,4,684,7.634962943927671e+18,QSO,1.911422,6781,56274,857
1.2376696822625075e+18,2.00558344515451,8.63323780128454,24.63467,22.36449,21.38396,20.08086,22.82691,5636,301,6,135,5.104861886949905e+18,QSO,6.399107,4534,55863,115
1.2376619582989276e+18,215.609304705286,47.8634132420412,24.68169,23.34606,21.38567,20.36108,19.64551,3838,301,3,108,9.49813490241322e+18,GALAXY,0.7370285,8436,57895,157
1.2376554932960627e+18,205.370100672669,-3.48655894438215,22.2193,21.02288,20.95054,20.81917,20.29481,2333,301,1,57,4.5565510976455537e+18,QSO,2.824491,4047,55352,124
1.237665441533854e+18,238.781373493888,18.5456014528404,19.66016,18.82386,18.12563,17.71417,17.51644,4649,301,3,359,2.4433606427788186e+18,GALAXY,0.2086173,2170,53875,574
1.2376621956082568e+18,209.425240495547,40.6585864954516,19.17962,17.29376,16.3038,15.73421,15.34596,3893,301,5,297,1.5516374575423427e+18,QSO,0.09456869,1378,53061,536
1.2376551067606715e+18,157.231571281986,55.6911408009767,23.88561,21.79069,20.63387,20.0936,19.74901,2243,301,1,235,9.210113424243315e+18,STAR,-0.0002452249,8180,57345,917
1.2376655478255788e+18,237.09467152856,16.5183520395467,24.4706,21.13872,20.48885,20.3214,20.21857,4674,301,1,226,4.420412041376061e+18,STAR,-0.0006455631,3926,55327,469
1.2376582050406733e+18,158.470164098786,47.2019867832339,23.09327,21.64467,20.01365,19.14534,18.87498,2964,301,4,204,7.49409132102578e+18,GALAXY,0.4840958,6656,56624,369
1.237678859530274e+18,324.96423939763,9.95332863439615,24.53863,21.67871,20.17224,19.05745,18.56781,7773,301,4,80,4.6085065975343575e+18,GALAXY,0.5313622,4093,55475,721
1.2376786179362655e+18,317.885511010637,0.96144375214041,18.71282,17.69207,17.34379,17.21483,17.16226,7717,301,2,48,4.71885468348949e+18,STAR,-0.0003904799,4191,55444,757
1.2376582034351073e+18,175.804742766516,48.7165753336957,23.39115,23.05869,21.84743,20.41331,19.39025,2964,301,1,281,8.335142407227332e+18,GALAXY,0.7045428,7403,57071,383
1.2376637852812582e+18,23.0612959243299,1.04059846411183,25.81307,23.55628,22.71706,23.22207,22.71146,4263,301,6,270,9.89804651413113e+18,QSO,2.692553,8791,57373,947
1.237651539244352e+18,157.712146455593,65.4616752162188,23.87412,22.32964,20.89769,19.79209,19.54023,1412,301,4,96,7.974939918211504e+18,GALAXY,0.5537301,7083,56722,694
1.2376789062425646e+18,352.784886207263,9.46707326097628,22.81505,21.60515,20.50366,19.74769,19.38567,7784,301,3,149,6.941318990007654e+18,QSO,0.5398617,6165,56208,531
1.2376663386512435e+18,14.6486313386466,-0.453786678339136,23.92095,24.07223,20.81446,19.41048,18.90541,4858,301,2,452,4.7570327510474e+18,GALAXY,0.6467484,4225,55455,384
1.23766773611076e+18,163.416880096926,21.8431507404385,20.20333,18.28864,17.37257,16.94052,16.60188,5183,301,5,216,2.7968605075695473e+18,GALAXY,0.1071332,2484,54144,455
1.2376593260273992e+18,243.11069124056,42.8531675876257,17.14274,17.46862,17.98959,18.36085,18.66816,3225,301,4,208,6.805116710259284e+18,STAR,1.527115e-05,6044,56090,646
1.2376793196297587e+18,8.20475728797715,10.7880954948592,22.08311,21.47083,21.17278,21.0022,20.47234,7880,301,5,97,6.974971467722414e+18,QSO,1.993945,6195,56220,78
1.237663782589956e+18,7.21510294995268,-1.18035936883073,20.7293,18.83388,17.94418,17.54609,17.24289,4263,301,1,164,1.7373139216283996e+18,GALAXY,0.08155313,1543,53738,183
1.2376622675408988e+18,236.35954916783,4.63817283755814,22.45938,22.29212,20.38404,19.45828,18.94348,3910,301,3,174,5.409023083989457e+18,GALAXY,0.428899,4804,55679,727
1.2376625300667108e+18,215.499038299167,13.1113919468994,19.77725,19.29485,18.4577,17.9882,17.80099,3971,301,4,112,1.923144851797338e+18,QSO,0.1928467,1708,53503,392
1.23765550349838e+18,257.11260355953,34.1686800354559,22.1334,21.10391,21.1552,21.16977,20.75192,2335,301,4,84,5.621838233459775e+18,STAR,-0.0009104163,4993,55738,800
1.2376650254443484e+18,191.691455829985,35.0586595188506,23.71008,22.33974,20.66247,19.79589,19.47783,4552,301,4,137,4.473288655000328e+18,GALAXY,0.4652996,3973,55323,321
1.237659326037231e+18,259.759983952297,24.9107181971016,22.89448,21.72763,20.63894,19.75829,19.66541,3225,301,4,358,5.646653935500679e+18,QSO,0.2055851,5015,55707,967
1.2376794570708096e+18,355.710515647585,17.8738011061507,21.10707,21.21461,20.7664,20.80058,20.39254,7912,301,5,129,8.559128042127251e+18,QSO,1.276657,7602,56954,134
1.2376648799512824e+18,145.33528963976,31.2824976616562,21.17319,21.03863,20.79588,20.73112,20.68094,4518,301,5,121,3.329301498344612e+18,QSO,1.500132,2957,54807,56
1.2376607653828367e+18,149.674862847325,39.8843268528948,23.33288,21.19759,20.94564,21.20681,20.67167,3560,301,5,277,5.140983863670233e+18,QSO,3.145461,4566,55630,454
1.2376613607578668e+18,191.513198542969,46.5456662982501,21.53911,21.2261,21.40891,21.09589,21.09452,3699,301,2,51,8.350938810570528e+18,QSO,1.772351,7417,56753,506
1.2376646737893788e+18,194.85413333248,37.6455991903579,23.24378,19.9528,19.69522,19.78598,19.60584,4470,301,5,68,4.475701808111835e+18,QSO,3.248802,3975,55321,908
1.2376663000215063e+18,56.6266611328506,-0.429446725923389,24.16913,22.11594,20.49931,19.71791,19.27734,4849,301,2,833,1.7091243541990216e+18,GALAXY,0.3499696,1518,52937,30
1.2376792546719173e+18,35.3973785630562,-4.05338086560242,20.75122,20.32618,20.29316,20.27327,20.03413,7865,301,4,151,4.939480764083624e+18,QSO,0.85378,4387,55534,574
1.237674289683694e+18,123.2913712236,34.7641805565798,23.03303,25.09951,21.62494,20.51819,19.74507,6709,301,4,59,1.0536299276468e+19,GALAXY,0.7023403,9358,57749,465
1.237659324947498e+18,226.792249040406,51.5014558920318,24.34708,23.38878,21.92081,20.73283,19.83025,3225,301,2,114,9.454379280501068e+18,GALAXY,0.7887779,8397,57482,719
1.237651533873283e+18,131.985887706577,54.3710446026441,19.87393,18.81535,18.52635,18.43213,18.45547,1411,301,2,60,3.5657591707308933e+18,STAR,-8.29742e-05,3167,54822,124
1.2376637841970304e+18,359.139093612442,0.0852132188068644,25.38878,22.68622,20.72178,19.53266,19.19583,4263,301,4,110,4.745915314369485e+18,GALAXY,0.6157047,4215,55471,899
1.237664877808386e+18,157.60736899757,33.322696245773,23.59483,20.49041,18.7872,18.17113,17.81285,4518,301,1,191,7.262096286794669e+18,GALAXY,0.3234939,6450,56331,152
1.2376802425252746e+18,2.60946545177072,-7.32444966582689,23.80645,21.69018,19.85865,18.88383,18.41068,8095,301,4,317,8.049234741369788e+18,GALAXY,0.4957877,7149,56593,641
1.237651539259949e+18,235.750404199659,57.302836769915,22.405,19.84801,18.28695,17.70781,17.24928,1412,301,4,334,6.947932521040712e+17,GALAXY,0.2640329,617,52072,411
1.2376672110474693e+18,137.940458876495,21.177508356786,20.19805,18.65021,17.64251,17.15767,16.79939,5061,301,3,162,2.5739633797691085e+18,GALAXY,0.1642069,2286,53700,568
1.2376623024389489e+18,227.014704729769,44.4931835734914,18.16604,17.21939,16.96849,16.85668,16.82426,3918,301,4,196,9.591699773607664e+18,STAR,-0.000341698,8519,58198,576
1.2376543819796319e+18,143.231202969225,54.7513186100178,19.18518,18.15079,17.59385,17.22028,17.09539,2074,301,3,154,6.249228648264765e+17,GALAXY,0.1242363,555,52266,176
1.237680276332282e+18,356.539520422738,26.8980266185718,21.00428,21.23982,20.91497,21.00854,20.67306,8103,301,3,75,8.666148467062888e+18,QSO,1.031498,7697,57574,352
1.2376788810067484e+18,328.278789394623,-1.75942326240627,22.21396,22.64547,21.763,21.01604,20.47342,7778,301,4,105,1.0392101629583448e+19,GALAXY,0.8613679,9230,58021,165
1.237665127483376e+18,219.909010419609,29.087059602114,25.2787,23.40176,21.42397,20.04586,19.46062,4576,301,2,649,4.361854800071252e+18,GALAXY,0.5985006,3874,55280,431
1.2376529474537393e+18,4.32426580327537,-10.1899117110554,21.79217,20.91081,20.67797,20.623,20.39044,1740,301,3,50,8.071593585785722e+18,STAR,-0.0005920472,7169,56628,62
1.237662301901816e+18,225.788157248817,44.4153197154786,21.83527,19.44544,17.98216,16.69855,15.98663,3918,301,3,192,1.887014343980116e+18,STAR,-3.685647e-05,1676,53147,22
1.2376683331034156e+18,224.282440473489,14.4583575366839,21.3226,20.61645,20.39587,20.48607,20.34277,5322,301,5,97,6.167889247548496e+18,QSO,2.319622,5478,56014,762
1.237678617938954e+18,324.036828125166,1.05420988258045,24.80675,24.05857,22.50991,21.01179,19.78243,7717,301,2,89,1.0316705368856875e+19,GALAXY,0.690564,9163,58043,307
1.2376672115993485e+18,174.980297965594,29.7984398319131,25.9222,21.69545,20.30569,19.39496,18.76175,5061,301,4,391,7.242993646785811e+18,GALAXY,0.5592533,6433,56339,289
1.2376788895958308e+18,28.4912643460099,-2.14824830129902,23.62114,22.39551,20.47517,19.66816,19.15487,7780,301,4,92,4.895667150281528e+18,GALAXY,0.4514226,4348,55559,925
1.2376640928983296e+18,128.336552869967,24.2746894465329,23.25502,23.65442,22.5177,21.6096,21.04838,4335,301,3,118,1.081652438897291e+19,GALAXY,0.8742098,9607,58085,14
1.237654879666766e+18,222.879538977544,3.35932532119709,20.54891,18.77037,17.51467,17.01419,16.62887,2190,301,2,273,6.620924014514934e+17,GALAXY,0.1833921,588,52045,230
1.2376602419260296e+18,54.0064928595535,0.856677822677777,23.64793,20.68636,19.21759,17.99652,17.35054,3438,301,6,160,1.7081488124569457e+18,STAR,0.0002662706,1517,52934,577
1.2376785986270664e+18,359.351156386437,3.54516164646317,24.01502,22.4166,20.84887,19.78749,19.3311,7712,301,6,325,4.815560030727461e+18,GALAXY,0.5902879,4277,55506,313
1.2376637890236915e+18,110.248566417798,41.4424937626071,23.19565,22.74582,21.05911,20.09985,19.54125,4264,301,5,31,4.11642016459734e+18,GALAXY,0.4809367,3656,55241,473
1.237679476407075e+18,25.7192597197346,20.162139969383,22.18252,20.96348,20.48875,20.39071,20.40291,7917,301,1,265,8.595167284187912e+18,GALAXY,0.0,7634,56935,172
